3ds-ae-conv_0002-6337051-00_200508-232722,99.90624785423279,0.04419518534852348
3ds-ae-b1-conv_0002-6337051-01_200508-232718,71.21875087420146,11.042738744883923
3ds-vae-b1-conv_0002-6337051-03_200508-232715,91.32291674613953,6.141470908419852
3ds-vae-b2-conv_0002-6337051-04_200508-232711,91.2708322207133,6.175828013041039
3ds-vae-b4-conv_0002-6337051-05_200508-232713,86.2708330154419,0.41248097071305656
3ds-vae-b8-conv_0002-6337051-06_200508-232748,86.12500031789143,0.3451682369153589
3ds-vae-b16-conv_0002-6337051-07_200508-232723,95.41666706403096,5.975881553121146
3ds-vae-b32-conv_0002-6337051-08_200508-232717,90.43749968210857,6.651824572141516
3ds-wae-conv_0002-6337051-02_200508-232718,99.92708166440327,0.03897648985953286
3ds-ae-12b1-conv_0005-6337809-01_200509-120419,99.70833261807759,0.34642219592455264
3ds-ae-6b2-conv_0034-6373616-01_200518-163704,95.52083214124043,6.268324007347813
3ds-ae-4b3-conv_0034-6373616-00_200518-163709,99.94791547457378,0.03897648985953286
3ds-ae-12b1-12h1k32v32_0001-6337050-04_200508-232612,98.15624952316284,2.519583421113426
3ds-ae-12b1-6h1k32v32_0001-6337050-08_200508-232652,96.45833373069763,2.157585244701149
3ds-ae-12b1-4h1k32v32_0001-6337050-07_200508-232614,94.81249849001567,7.093452497089244
3ds-vae-lddrev12_0042-6464006-07_200522-152910,90.97916682561238,6.384812691430448
3ds-ae-lddrev12_0042-6464006-04_200522-152948,99.73958333333333,0.30226137406849857
3ds-vae-lddrev6_0042-6464006-06_200522-152917,86.43749952316284,0.25515615487968774
3ds-ae-lddrev6_0042-6464006-03_200522-152912,96.73958420753479,4.478633618610962
3ds-vae-lddrev4_0042-6464006-05_200522-152911,86.12500031789143,0.46139903588442277
3ds-ae-lddrev4_0042-6464006-02_200522-152915,98.84374936421712,1.281886252930087
3ds-ae-dislib_0003-6337807-00_200509-120112,99.91666475931804,0.014731728449507828
3ds-ae-b1-dislib_0003-6337807-01_200509-120113,85.19791563351949,12.554291357102176
3ds-vae-b1-dislib_0003-6337807-03_200509-120115,78.00000111262004,6.495992276272178
3ds-vae-b2-dislib_0003-6337807-04_200509-120115,81.23958309491475,7.79441093245013
3ds-vae-b4-dislib_0003-6337807-05_200509-120125,87.62499888737996,2.6569231236962523
3ds-vae-b8-dislib_0003-6337807-06_200509-120109,86.10416650772095,0.4362581334876107
3ds-vae-b16-dislib_0003-6337807-07_200509-120113,85.77083349227905,0.1880793671519705
3ds-vae-b32-dislib_0003-6337807-08_200509-120119,85.67708333333333,0.23708001810326934
3ds-wae-dislib_0003-6337807-02_200509-120136,98.39583237965901,2.0698007906921547
mpi3d-ae-conv_0011-6341579-00_200511-035009,36.197916666666664,0.463043979757398
mpi3d-ae-b1-conv_0011-6341579-01_200511-035004,33.21875035762787,0.375867231582152
mpi3d-vae-b1-conv_0011-6341579-03_200511-035007,36.802083253860474,1.0934024322885338
mpi3d-vae-b2-conv_0011-6341579-04_200511-035008,33.96874964237213,0.2512980380099449
mpi3d-vae-b4-conv_0011-6341579-05_200511-035016,32.21875031789144,0.5595993269700621
mpi3d-vae-b8-conv_0011-6341579-06_200511-035007,30.645833412806194,0.5626932602484087
mpi3d-vae-b16-conv_0011-6341579-07_200511-035003,29.458333055178326,0.7254373031087988
